"No.","Time","Source","Destination","Protocol","Length","Info"
"35953","315.170664563","157.240.195.56","10.9.2.132","TLSv1.2","154","Application Data"
"35954","315.172041923","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"35964","315.316407263","157.240.195.56","10.9.2.132","TLSv1.2","1579","Application Data"
"35966","315.316892759","157.240.195.56","10.9.2.132","TLSv1.2","2661","Application Data"
"35968","315.317894792","157.240.195.56","10.9.2.132","TLSv1.2","2802","Application Data"
"35970","315.319149092","157.240.195.56","10.9.2.132","TLSv1.2","513","Application Data"
"35971","315.319149152","157.240.195.56","10.9.2.132","TLSv1.2","2518","Application Data, Application Data"
"35974","315.341808985","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"35988","315.665192033","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"35989","315.666977465","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"36013","316.098505512","157.240.195.56","10.9.2.132","TLSv1.2","1427","Application Data"
"36016","316.120289243","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"36024","316.392489203","157.240.195.56","10.9.2.132","TLSv1.2","2057","Application Data, Application Data"
"36026","316.411098281","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"36029","316.457066561","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"36030","316.459162034","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"36037","316.674170758","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"36038","316.677179622","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
"36040","316.726612396","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"36048","316.790197743","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"36107","318.242034822","34.117.65.55","10.9.2.132","TLSv1.3","90","Application Data"
"36109","318.242141414","10.9.2.132","34.117.65.55","TLSv1.3","94","Application Data"
"36198","319.290375968","157.240.195.56","10.9.2.132","TLSv1.2","428","Application Data"
"36203","319.353276871","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"36448","323.308905653","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"36519","324.948180350","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"36523","325.012934137","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"36674","327.932664147","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"36676","327.994761929","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"36681","328.038455234","10.9.2.132","157.240.195.56","QUIC","1399","0-RTT, DCID=ba4a2c9dba152199, SCID=05ea84"
"36685","328.081528815","157.240.195.56","10.9.2.132","QUIC","1274","Initial, DCID=05ea84, SCID=766640c481865b6d, PKN: 9583033, CRYPTO, ACK, PADDING"
"36689","328.081874809","157.240.195.56","10.9.2.132","TLSv1.2","126","Application Data"
"36691","328.082210815","157.240.195.56","10.9.2.132","TLSv1.2","139","Application Data"
"36703","328.201309261","10.9.2.132","157.240.195.56","TLSv1.2","141","Application Data"
"36715","328.270593157","10.9.2.132","192.114.147.162","QUIC","1399","0-RTT, DCID=4368f7b10deae8f5, SCID=502a2a"
"36717","328.274067671","192.114.147.162","10.9.2.132","QUIC","1274","Initial, DCID=502a2a, SCID=a9810008357e9dc4, PKN: 8372041, CRYPTO, ACK, PADDING"
"36731","328.352979479","157.240.195.56","10.9.2.132","TLSv1.2","1075","Application Data"
"36741","328.568360204","10.9.2.132","157.240.195.56","TLSv1.2","138","Application Data"
"36883","329.181774218","10.9.2.132","157.240.195.56","TLSv1.2","798","Application Data"
"37125","329.337474630","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"37140","329.582525199","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"37142","329.582885614","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"37144","329.589799069","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37146","329.603530565","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37151","329.700204469","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"37152","329.707079563","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37162","329.825821888","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"37163","329.827973606","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"37222","330.763882559","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"37243","331.010448383","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"37250","331.055767429","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"37255","331.074923514","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37279","331.206030016","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"37524","332.567154188","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"37614","333.579538361","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"37643","333.880433029","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"37657","334.093407166","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"37668","334.355866512","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"37670","334.366899030","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"37671","334.393108229","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"37672","334.398062311","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37673","334.400590027","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"37675","334.413608232","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37676","334.438693970","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"37677","334.454255213","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"37699","335.038593610","10.9.2.132","157.240.195.56","TLSv1.3","105","Application Data"
"37702","335.079782826","157.240.195.56","10.9.2.132","TLSv1.3","105","Application Data"
"37714","335.298768335","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"37769","336.599820224","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"37778","336.814894419","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"37779","336.814894714","157.240.195.56","10.9.2.132","TLSv1.2","428","Application Data"
"37784","337.004851747","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"37790","337.094200307","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"37791","337.095194601","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"37792","337.103845501","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"37793","337.108521019","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37794","337.115517193","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"37795","337.119015043","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"37797","337.124453282","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"37798","337.133907519","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"37804","337.159026242","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"37805","337.164653542","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37814","337.245522577","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"37821","337.305795974","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"37875","338.884218173","10.9.2.132","157.240.195.56","TLSv1.2","265","Application Data"
"37882","339.089565067","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"37885","339.176836133","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"37890","339.471031199","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"37891","339.471031341","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"37892","339.471031357","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"37893","339.471031373","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"37900","339.474151335","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37901","339.478857317","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"37902","339.478884749","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"37903","339.479687490","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"37973","340.376494893","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"38002","340.557444399","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"38022","340.797340956","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38024","340.804627758","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"38028","340.824538058","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"38029","340.828427382","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"38031","340.831107510","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38037","340.841285328","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38039","340.848852704","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38042","340.857585904","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"38102","341.375001566","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"38159","342.629951404","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"38176","342.836714324","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"38182","343.065087651","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"38186","343.165212553","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38188","343.165921318","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"38190","343.168699939","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"38191","343.171402974","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38195","343.260216298","157.240.195.56","10.9.2.132","TLSv1.2","542","Application Data"
"38196","343.261855892","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"38198","343.269016741","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38206","343.301948321","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38208","343.317474812","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"38214","343.387838322","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"38215","343.396722999","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"38218","343.494996445","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"38227","343.648511074","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"38248","343.921702788","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"38266","344.178367152","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"38309","344.452196954","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"38312","344.456709212","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38314","344.474059009","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38315","344.480584223","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"38317","344.499248746","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38318","344.501621230","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"38319","344.522352360","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"38321","344.528856971","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38325","344.569115959","10.9.2.132","35.186.224.25","QUIC","1292","Initial, DCID=95385cdc21fa79e7, PKN: 1, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, PADDING, PING, PING, CRYPTO"
"38328","344.601219671","10.9.2.132","35.186.224.25","TLSv1.3","148","Application Data"
"38329","344.601244029","10.9.2.132","35.186.224.25","TLSv1.3","2081","Application Data, Application Data"
"38332","344.603973263","35.186.224.25","10.9.2.132","TLSv1.3","105","Application Data"
"38334","344.640321392","35.186.224.25","10.9.2.132","QUIC","1292","Protected Payload (KP0)"
"38347","344.764226754","35.186.224.25","10.9.2.132","TLSv1.3","149","Application Data"
"38349","344.765299237","10.9.2.132","35.186.224.25","TLSv1.3","105","Application Data"
"38583","346.606910416","157.240.195.56","10.9.2.132","TLSv1.2","444","Application Data"
"38604","346.775419733","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"38605","346.779981826","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"38606","346.790830262","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"38610","346.855071531","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"38614","346.863841018","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"38615","346.866245488","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"38625","347.015436433","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"38676","347.867040710","10.9.2.132","157.240.195.56","TLSv1.2","281","Application Data"
"38692","348.072818606","157.240.195.56","10.9.2.132","TLSv1.2","177","Application Data"
"38709","348.341735898","157.240.195.56","10.9.2.132","TLSv1.2","161","Application Data"
"38711","348.346402264","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38712","348.380454338","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38714","348.392422075","157.240.195.56","10.9.2.132","TLSv1.2","163","Application Data"
"38716","348.395838598","10.9.2.132","157.240.195.56","TLSv1.2","161","Application Data"
"38717","348.398151267","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"38718","348.407442021","157.240.195.56","10.9.2.132","TLSv1.2","160","Application Data"
"38719","348.409105298","10.9.2.132","157.240.195.56","TLSv1.2","159","Application Data"
"38869","350.530497310","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"38971","352.851936335","10.9.2.132","13.107.5.93","TLSv1.2","588","Client Hello"
"38972","352.852242056","10.9.2.132","13.107.5.93","TLSv1.2","588","Client Hello"
"38975","352.896921418","13.107.5.93","10.9.2.132","TLSv1.2","4192","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"38976","352.896921892","13.107.5.93","10.9.2.132","TLSv1.2","4192","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"38979","352.898373759","10.9.2.132","13.107.5.93","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"38980","352.899627735","10.9.2.132","13.107.5.93","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"38988","352.942305050","13.107.5.93","10.9.2.132","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"38989","352.943675986","13.107.5.93","10.9.2.132","TLSv1.2","396","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"38990","352.943693414","10.9.2.132","13.107.5.93","TLSv1.2","558","Application Data"
"38991","352.944715533","10.9.2.132","13.107.5.93","TLSv1.2","554","Application Data"
"38995","353.013286439","13.107.5.93","10.9.2.132","TLSv1.2","1572","Application Data"
"38996","353.013286765","13.107.5.93","10.9.2.132","TLSv1.2","1107","Application Data"
"38997","353.013286813","13.107.5.93","10.9.2.132","TLSv1.2","574","Application Data"
"39000","353.014247352","10.9.2.132","13.107.5.93","TLSv1.2","85","Encrypted Alert"
"39002","353.016790260","13.107.5.93","10.9.2.132","TLSv1.2","1572","Application Data"
"39003","353.016790487","13.107.5.93","10.9.2.132","TLSv1.2","800","Application Data"
"39006","353.017903488","10.9.2.132","13.107.5.93","TLSv1.2","85","Encrypted Alert"
"39016","353.112739620","10.9.2.132","13.107.5.93","TLSv1.2","588","Client Hello"
"39020","353.155290141","13.107.5.93","10.9.2.132","TLSv1.2","199","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"39022","353.155724633","10.9.2.132","13.107.5.93","TLSv1.2","605","Change Cipher Spec, Encrypted Handshake Message, Application Data"
"39026","353.222431557","13.107.5.93","10.9.2.132","TLSv1.2","1571","Application Data"
"39031","353.223375411","10.9.2.132","13.107.5.93","TLSv1.2","85","Encrypted Alert"
"39287","355.918474383","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"39299","355.983236796","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"39317","356.103226788","157.240.195.56","10.9.2.132","TLSv1.2","347","Application Data"
"39337","356.356246011","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"39343","356.434567274","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"39345","356.440138768","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"39352","356.594765056","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"39581","361.124694625","157.240.195.56","10.9.2.132","TLSv1.2","444","Application Data"
"39599","361.309994269","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"39600","361.320399295","10.9.2.132","157.240.195.56","TLSv1.2","169","Application Data"
"39613","361.470813779","157.240.195.56","10.9.2.132","TLSv1.2","156","Application Data"
"39628","361.900552990","157.240.195.56","10.9.2.132","TLSv1.2","143","Application Data"
"39921","366.038959449","10.9.2.132","157.240.196.60","TLSv1.3","105","Application Data"
"39924","366.080129412","157.240.196.60","10.9.2.132","TLSv1.3","105","Application Data"
"39929","366.174110337","157.240.195.56","10.9.2.132","TLSv1.2","444","Application Data"
"39932","366.218111830","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"40491","371.039326094","10.9.2.132","34.117.237.239","TLSv1.3","105","Application Data"
"40493","371.044320546","34.117.237.239","10.9.2.132","TLSv1.3","105","Application Data"
"41057","376.855679209","10.9.2.132","35.186.224.40","TLSv1.2","109","Application Data"
"41069","376.919588459","35.186.224.40","10.9.2.132","TLSv1.2","106","Application Data"
"41692","384.195222998","10.9.2.132","157.240.195.56","TLSv1.2","136","Application Data"
"41701","384.345546656","157.240.195.56","10.9.2.132","TLSv1.2","138","Application Data"
"41907","385.348567063","10.9.2.132","157.240.195.56","TLSv1.2","129","Application Data"
"42084","386.939491026","10.9.2.132","35.186.224.47","TLSv1.2","101","Application Data"
"42089","387.004603305","35.186.224.47","10.9.2.132","TLSv1.2","97","Application Data"
"42363","389.082792687","10.9.2.132","157.240.195.56","TLSv1.3","105","Application Data"
"42364","389.083008944","10.9.2.132","157.240.195.56","TLSv1.3","90","Application Data"
"42462","389.607890784","157.240.195.56","10.9.2.132","TLSv1.2","331","Application Data"
"42556","390.364276370","10.9.2.132","157.240.195.56","TLSv1.2","157","Application Data"
"42564","390.472511206","157.240.195.56","10.9.2.132","TLSv1.2","2457","Application Data, Application Data"
"42567","390.502443542","10.9.2.132","157.240.195.56","TLSv1.2","162","Application Data"
"42606","390.798340342","157.240.195.56","10.9.2.132","TLSv1.2","178","Application Data"
"42607","390.804690004","10.9.2.132","157.240.195.56","TLSv1.2","166","Application Data"
